,frac_year,smoothed_uth_anomaly_tropics_all,smoothed_uth_anomaly_tropics_land,smoothed_uth_anomaly_tropics_ocean,smoothed_surface_temperature_anomaly_tropics_all,smoothed_land_surface_temperature_anomaly_tropics,smoothed_sea_surface_temperature_anomaly_tropics,sea_surface_temperature_anomaly_enso_1+2,sea_surface_temperature_anomaly_enso_3,sea_surface_temperature_anomaly_enso_3.4,sea_surface_temperature_anomaly_enso_4
25,1981.125,-0.05083332552264134,-0.10166667308658361,-0.06916666387890776,-0.0946679493737624,-0.07962750631664998,-0.0872778514074876,-1.3477445714614191,-1.138573500689347,-1.1995393640854672,-0.61985437729777
26,1981.208,-0.0499999929840366,-0.12666667314867178,-0.06666666315868497,-0.10555509536985615,-0.09189811585441039,-0.10181693425253968,-0.42592127182905415,-0.7213116814108389,-0.7528374167049492,-0.47351935891543917
27,1981.292,-0.007499993778765202,-0.15916667319834232,-0.000833330520739158,-0.1179376026940749,-0.11812288798982706,-0.11265576074993551,-0.36290534524357554,-0.8997982249540541,-0.7412737678079111,-0.26685719209558556
28,1981.375,0.005833339256544908,-0.006666669622063637,-0.04166666340703765,-0.1239648243737624,-0.1323949420262854,-0.11151389470175843,0.06158339556526471,-0.5206848144531477,-0.6231161678538797,-0.25539084041821525
29,1981.458,-0.03583332741012176,-0.041666671012838684,-0.09249999793246388,-0.13671862889850198,-0.22826337057446247,-0.11179618229941468,0.08428811465989838,-0.40534524356615975,-0.6364107019761036,-0.4666421329274044
30,1981.542,-0.022499996858338516,-0.05333333648741245,-0.07333332967634003,-0.13030230809772073,-0.1667729937840979,-0.10769665430462301,-0.024167408662663092,-0.35138801125918917,-0.44016903147979747,-0.16612333409926805
31,1981.625,-0.017499996659656365,-0.12750000196198621,-0.05333332888161143,-0.11147804865761657,-0.08944145081534789,-0.09899914453899801,-0.733959601907145,-0.6431346220128944,-0.5450855928309011,-0.17219417796417247
32,1981.708,0.19499999936670065,0.022499998410542805,0.18499999570970735,-0.11053454686725199,-0.12351178366039998,-0.09062206934368551,-0.6850180233225842,-0.3724171357996511,-0.29018482881434693,-0.11346471449905948
33,1981.792,0.16583333350718021,0.040833331644535065,0.1349999962064127,-0.1133904835534499,-0.19244844951326456,-0.08384971013144593,-0.5599605784696564,-0.19310302734373863,-0.35542889763326,-0.2452417710248369
34,1981.875,0.3699999942133824,0.1958333303531011,0.3649999954116841,-0.12179044693235615,-0.26041109599763956,-0.07896944076295635,-0.47457024069393583,-0.3481100643382433,-0.3155790441176691,-0.1196612189797861
35,1981.958,0.36916666105389595,0.2291666641831398,0.36416666209697723,-0.13132464696490823,-0.3113652789403479,-0.08125571599082093,0.13201581169579413,0.0425486845128944,-0.1967737534466778,-0.20016802619483087
36,1982.042,0.4041666618237893,0.2849999989072482,0.41499999538064003,-0.12739550878131448,-0.33082532125805625,-0.07846590072389385,-0.01814934225643583,0.04586002125461164,-0.13421128216913303,-0.07361952837777608
37,1982.125,0.3549999939277768,0.18916666756073633,0.39249999697009724,-0.12009417821490824,-0.33823092021638956,-0.0768103221106126,-0.18697796989891913,-0.06102833467372193,-0.10719317267921724,0.09761388442097996
38,1982.208,0.4324999920402964,0.2924999992052714,0.47249999456107616,-0.11163317967975199,-0.34021201966300413,-0.0640081980871751,-0.7375972972196791,0.0746477912454111,0.1775519875919258,0.5103978774126858
39,1982.292,0.4558333254729708,0.3866666679581006,0.4916666603336732,-0.10262032160683532,-0.32919263082836875,-0.05205039372519593,-0.8013208725873255,0.6178714527803209,0.6548138786764639,0.7849311379825394
40,1982.375,0.49083332686374587,0.518333338201046,0.5058333271493515,-0.09109993586464782,-0.3597025795588375,-0.0309729197668626,-0.07418930951286029,0.7611755371093523,0.7767251407398703,0.8642685834099098
41,1982.458,0.5541666594023505,0.7425000046690305,0.5416666610787312,-0.07596830337766865,-0.3969213092137854,-0.0061366974361334314,0.5290512982536484,0.9165541704963402,0.9499235265395214,0.8966085994944706
42,1982.542,0.5616666621839007,0.9358333374063174,0.5008333244671425,-0.06966896662636657,-0.5121658567398271,0.017806885734439486,0.9233118393842119,0.7552404067095608,0.8063824821920775,0.682539995978857
43,1982.625,0.4633333282545209,0.9283333371082941,0.3916666576017936,-0.0629601857018874,-0.6554331703791499,0.04528796483600198,1.397876335592855,1.1865772920496056,1.220753030215974,0.8359845329733275
