frac_year,tcwv
2008.0078267213114,13.1
2008.0078836612022,12.7
2008.0079405737704,12.8
2008.0079974863388,13.3
2008.0080544262296,13.2
2008.0081113387978,13.4
2008.0082251912568,11.5
2008.0082821038252,10.7
2008.0083390163934,10.9
2008.0083959562842,12.0
2008.0084528688524,12.9
2008.0085097814208,12.7
2008.0085667213116,11.5
2008.0086236338798,11.6
2008.008680546448,12.0
2008.0087374863388,11.6
2008.0087943989072,11.4
2008.0088513114754,10.6
2008.0089082513662,9.9
2008.0089651639344,10.8
2008.0090220765028,10.3
2008.0090790163933,9.2
2008.0091359289618,8.9
2008.00919284153,9.0
2008.0092497814207,8.6
2008.0093066939892,8.2
2008.0093636065574,7.8
2008.0094205464482,8.0
2008.0094774590164,7.9
2008.0095343715848,7.2
2008.0095913114753,7.7
2008.0096482240438,8.4
2008.009705136612,8.7
2008.0097620765027,8.8
2008.009818989071,8.2
2008.0098759016394,8.1
2008.0099328415301,8.3
2008.0099897540983,8.4
2008.0100466666668,7.7
2008.0101036065573,7.6
2008.0101605191257,7.5
2008.010217431694,7.6
2008.0102743715847,7.4
2008.010331284153,7.1
2008.0103881967214,7.2
2008.0104451366121,7.6
2008.0105020491803,7.5
2008.0105589617485,7.3
2008.0106159016393,7.2
2008.0106728142077,7.0
2008.010729726776,6.8
2008.0107866666667,6.9
2008.010843579235,7.8
2008.010957431694,8.4
2008.0110143442623,8.6
2008.0110712568305,8.8
2008.0111281967213,8.8
2008.0111851092897,9.2
2008.011242021858,9.2
2008.0112989617487,8.9
2008.011355874317,8.7
2008.0114127868853,8.7
2008.0114697267759,8.5
2008.0115266393443,7.9
2008.0115835519125,7.3
2008.0116404918033,7.4
2008.0116974043715,7.8
2008.01175431694,7.9
2008.0118112568307,7.9
2008.011868169399,8.3
2008.0119250819673,8.1
2008.0119820218579,7.9
2008.0120389344263,8.1
2008.0120958469945,8.3
2008.0121527868853,8.3
2008.0122096994535,8.4
2008.012266612022,8.5
2008.0123235519125,8.4
2008.0123804644809,8.4
2008.012437377049,8.1
2008.0124943169399,8.0
2008.0125512295083,8.3
2008.0126081420765,8.1
2008.0126650819673,7.8
2008.0127219945355,8.0
2008.012778907104,8.3
2008.0128358469944,8.5
2008.0128927595629,8.7
2008.012949672131,9.0
2008.0130066120219,9.2
2008.01306352459,9.4
2008.0131204371585,9.7
2008.0131773770493,9.9
2008.0132342896175,10.3
2008.0132912021859,10.2
2008.0133481420764,10.3
2008.0134050546449,10.1
2008.013461967213,10.0
2008.0135189071038,10.1
2008.013575819672,10.4
2008.0136896721312,10.5
2008.0137465846994,10.2
2008.0138034972679,10.1
2008.0138604371584,9.9
2008.0139173497269,10.2
2008.013974262295,10.1
2008.0140312021858,9.9
2008.014088114754,9.9
2008.0141450273225,9.9
2008.014201967213,9.9
2008.0142588797814,10.0
2008.0143157923496,10.2
2008.0143727322404,10.7
2008.0144296448088,11.1
2008.014486557377,10.6
2008.0145434972678,10.1
2008.014600409836,10.2
2008.0146573224044,9.7
2008.014714262295,9.2
2008.0147711748634,9.1
2008.0148280874316,9.2
2008.0148850273224,9.2
2008.0149419398906,9.4
2008.014998852459,9.6
2008.0150557923498,9.4
2008.015112704918,9.2
2008.0151696174864,8.4
2008.015226557377,8.3
2008.0152834699454,8.4
2008.0153403825136,7.9
2008.0153973224044,8.1
2008.0154542349726,8.1
2008.015511147541,8.0
2008.0155680874318,8.3
2008.015625,7.8
2008.0156819125682,7.2
2008.015738852459,7.2
2008.0157957650274,7.0
2008.0158526775956,6.3
2008.0159096174864,6.4
2008.0159665300546,7.0
2008.016023442623,7.4
2008.0160803825136,7.3
2008.016137295082,7.0
2008.0161942076502,6.5
2008.016251147541,6.6
2008.0163080601094,7.0
2008.0164219125684,6.7
2008.0164788251366,6.5
2008.016535737705,7.1
2008.0165926775956,7.0
2008.016649590164,6.9
2008.0167065027322,6.8
2008.016763442623,6.5
2008.0168203551912,6.0
2008.0168772677596,5.2
2008.0169342076504,5.4
2008.0169911202186,5.7
2008.017048032787,5.5
2008.0171049726775,5.7
2008.017161885246,5.6
2008.0172187978142,5.3
2008.017275737705,6.0
2008.0173326502731,6.0
2008.0173895628416,5.4
2008.0174465027321,5.7
2008.0175034153006,5.9
2008.0175603278688,5.8
2008.0176172677595,5.7
2008.017674180328,5.8
2008.0177310928962,6.0
2008.017788032787,6.3
2008.0178449453551,6.6
2008.0179018579236,6.5
2008.0179587978141,6.4
2008.0180157103825,6.6
2008.0180726229507,6.7
2008.0181295628415,6.7
2008.01818647541,7.1
2008.0182433879781,7.2
2008.018300327869,7.2
2008.0183572404371,7.3
2008.0184141530056,7.3
2008.018471092896,7.5
2008.0185280054645,7.5
2008.0185849180327,7.2
2008.0186418579235,7.2
2008.0186987704917,7.4
2008.0187556830601,7.4
2008.018812622951,7.6
2008.0188695355191,8.1
2008.0189264480875,8.2
2008.018983387978,7.9
2008.0190403005465,7.5
2008.0191541530055,6.7
2008.0192110655737,7.0
2008.0192679781421,7.2
2008.0193249180327,7.3
2008.019381830601,7.3
2008.0194387431693,6.8
2008.01949568306,6.4
2008.0195525956285,6.6
2008.0196095081967,6.6
2008.0196664480875,6.5
2008.0197233606557,6.3
2008.0197802732241,6.5
2008.0198372131147,7.1
2008.019894125683,7.4
2008.0199510382513,7.3
2008.020007978142,7.3
2008.0200648907103,7.7
2008.0201218032787,7.9
2008.0201787431695,8.6
2008.0202356557377,8.6
2008.020292568306,8.3
2008.0203495081967,8.4
2008.020406420765,8.3
2008.0204633333333,8.4
2008.020520273224,8.7
2008.0205771857923,8.4
2008.0206340983607,8.2
2008.0206910382515,8.7
2008.0207479508197,9.0
2008.0208048633879,8.7
2008.0208618032786,9.3
2008.020918715847,10.0
2008.0209756284153,10.1
2008.021032568306,9.8
2008.0210894808743,9.9
2008.0211463934427,9.9
2008.0212033333332,10.2
2008.0212602459017,10.4
2008.0213171584699,10.2
2008.0213740983606,9.9
2008.021431010929,10.0
2008.0214879234973,9.6
2008.021544863388,8.7
2008.0216017759562,8.9
2008.0216586885247,9.2
2008.0217156284152,9.2
2008.0217725409836,9.1
2008.0218863934426,8.6
2008.0219433060108,8.8
2008.0220002185793,9.4
2008.02205715847,9.5
2008.0221140710382,10.0
2008.0221709836067,9.9
2008.0222279234972,10.0
2008.0222848360656,10.4
2008.0223417486338,10.1
2008.0223986885246,9.6
2008.0224556010928,9.0
2008.0225125136612,8.5
2008.022569453552,9.2
2008.0226263661202,9.6
2008.0226832786884,8.8
2008.0227402185792,8.3
2008.0227971311476,7.7
2008.0228540437158,7.6
2008.0229109836066,7.3
2008.0229678961748,7.2
2008.0230248087432,7.0
2008.0230817486338,6.9
2008.0231386612022,7.2
2008.0231955737704,7.0
2008.0232525136612,6.9
2008.0233094262296,7.1
2008.0233663387978,7.1
2008.0234232786886,7.4
2008.0234801912568,7.6
2008.0235371038252,7.0
2008.0235940437158,7.0
2008.0236509562842,7.3
2008.0237078688524,7.1
2008.0237648087432,7.1
2008.0238217213114,7.2
2008.0238786338798,7.3
2008.0239355737706,7.5
2008.0239924863388,7.5
2008.0240493989072,7.2
2008.0241063387978,7.5
2008.0241632513662,8.1
2008.0242201639344,8.3
2008.0242771038252,8.4
2008.0243340163934,8.9
2008.0243909289618,9.1
2008.0244478688523,9.0
2008.0245047814208,8.4
2008.0246186338798,8.3
2008.0246755464482,8.2
2008.0247324590164,8.0
2008.0247893989072,8.6
2008.0248463114754,9.2
2008.0249032240438,8.7
2008.0249601639343,8.7
2008.0250170765028,9.5
2008.025073989071,9.9
2008.0251309289617,9.6
2008.02518784153,8.5
2008.0252447540984,8.3
2008.0253016939891,9.5
2008.0253586065573,9.7
2008.0254155191258,9.2
2008.0254724590163,8.9
2008.0255293715848,9.1
2008.025586284153,9.1
2008.0256432240437,9.2
2008.025700136612,9.2
2008.0257570491804,9.1
2008.0258139890711,9.8
2008.0258709016393,9.5
2008.0259278142078,9.2
2008.0259847540983,9.1
2008.0260416666667,9.0
2008.026098579235,8.9
2008.0261555191257,8.9
2008.026212431694,8.6
2008.0262693442623,8.3
2008.026326284153,8.1
2008.0263831967213,8.1
2008.0264401092895,8.2
2008.0264970491803,8.0
2008.0265539617487,7.9
2008.026610874317,7.7
2008.0266678142077,7.7
2008.026724726776,7.9
2008.0267816393443,7.3
2008.026838579235,6.8
2008.0268954918033,7.0
2008.0269524043715,6.5
2008.0270093442623,6.3
2008.0270662568305,6.8
2008.027123169399,6.7
2008.0271801092897,6.7
2008.027237021858,6.9
2008.0273508743169,7.0
2008.0274077868853,7.2
2008.0274646994535,7.4
2008.0275216393443,7.4
2008.0275785519125,7.3
2008.027635464481,7.2
2008.0276924043717,7.3
2008.02774931694,7.6
2008.027806229508,7.7
2008.0278631693989,7.5
2008.0279200819673,7.4
2008.0279769945355,7.5
2008.0280339344263,7.9
2008.0280908469945,7.8
2008.028147759563,7.2
2008.0282046994535,6.9
2008.0282616120219,6.6
2008.02831852459,6.4
2008.0283754644809,6.4
2008.0284323770493,6.3
2008.0284892896175,6.0
2008.0285462295083,5.8
2008.0286031420765,5.8
2008.028660054645,5.9
2008.0287169945354,6.1
2008.0287739071039,6.4
2008.028830819672,6.2
2008.0288877595628,5.8
2008.028944672131,6.1
2008.0290015846995,5.9
2008.0290585245903,5.9
2008.0291154371585,6.2
2008.0291723497269,6.2
2008.0292292896174,5.9
2008.0292862021859,6.0
2008.029343114754,6.3
2008.0294000546448,6.3
2008.029456967213,6.4
2008.0295138797815,5.9
2008.0295708196722,5.8
2008.0296277322404,6.0
2008.0296846448086,5.6
2008.0297415846994,5.9
2008.0297984972678,6.0
2008.029855409836,5.7
2008.0299123497268,6.2
2008.029969262295,6.3
2008.030083114754,7.0
2008.0301400273224,7.7
2008.0301969398906,8.2
2008.0302538797814,8.5
2008.0303107923498,9.6
2008.030367704918,9.7
2008.0304246448088,9.5
2008.030481557377,9.4
2008.0305384699454,9.0
2008.030595409836,8.5
2008.0306523224044,8.4
2008.0307092349726,8.6
2008.0307661748634,8.7
2008.0308230874316,8.9
2008.03088,8.6
2008.0309369398908,8.5
2008.030993852459,8.4
2008.0310507650274,8.1
2008.031107704918,8.2
2008.0311646174864,8.5
2008.0312215300546,8.1
2008.0312784699454,7.7
2008.0313353825136,7.8
2008.031392295082,7.7
2008.0314492349726,8.0
2008.031506147541,8.3
2008.0315630601092,8.1
2008.03162,7.8
2008.0316769125684,8.0
2008.0317338251366,7.8
2008.0317907650274,7.9
2008.0318476775956,8.4
2008.031904590164,8.4
2008.0319615300546,8.0
2008.032018442623,8.0
2008.0320753551912,8.2
2008.032132295082,8.5
2008.0321892076502,8.7
2008.0322461202186,8.1
2008.0323030601094,8.1
2008.0323599726776,8.3
2008.032416885246,8.1
2008.0324738251365,8.3
2008.032530737705,8.5
2008.0325876502732,8.2
2008.032644590164,8.4
2008.0327015027322,8.3
2008.0328153551914,8.5
2008.0328722677596,8.4
2008.0329291803278,8.2
2008.0329861202185,8.2
2008.033043032787,8.5
2008.0330999453552,8.3
2008.033156885246,8.4
2008.0332137978141,8.2
2008.0332707103826,7.6
2008.0333276502731,7.5
2008.0333845628415,7.7
2008.0334414754097,7.7
2008.0334984153005,6.8
2008.033555327869,6.4
2008.0336122404372,6.7
2008.033669180328,6.9
2008.0337260928961,6.6
2008.0337830054646,6.1
2008.033839945355,6.1
2008.0338968579235,6.4
2008.0339537704917,5.9
2008.0340107103825,5.8
2008.0340676229507,6.4
2008.0341245355191,6.4
2008.03418147541,6.8
2008.0342383879781,6.8
2008.0342953005465,6.4
2008.034352240437,6.8
2008.0344091530055,7.5
2008.0344660655737,7.5
2008.0345230054645,7.7
2008.0345799180327,8.1
2008.0346368306011,8.3
2008.034693770492,8.2
2008.03475068306,8.5
2008.0348075956283,8.9
2008.034864535519,9.2
2008.0349214480875,9.2
2008.0349783606557,8.8
2008.0350353005465,8.8
2008.0350922131147,8.9
2008.0351491256831,8.8
2008.0352060655737,8.9
2008.035262978142,9.0
2008.0353198907103,8.8
2008.035376830601,8.9
2008.0354337431695,8.7
2008.0355475956285,8.9
2008.0356045081967,8.7
2008.035661420765,8.6
2008.0357183606557,8.8
2008.035775273224,9.1
2008.0358321857923,8.8
2008.035889125683,8.9
2008.0359460382513,9.1
2008.0360029508197,9.0
2008.0360598907105,8.4
2008.0361168032787,8.3
2008.036173715847,9.1
2008.0362306557377,9.5
2008.036287568306,9.0
2008.0363444808743,8.6
2008.036401420765,8.5
2008.0364583333333,8.3
2008.0365152459017,8.2
2008.0365721857922,8.3
2008.0366290983607,8.3
2008.0366860109289,8.1
2008.0367429508196,8.1
2008.036799863388,8.3
2008.0368567759563,8.2
2008.036913715847,8.2
2008.0369706284152,8.5
2008.0370275409837,8.5
2008.0370844808742,8.0
2008.037426010929,7.8
2008.0374829234972,8.0
2008.0375398360657,8.2
2008.0375967759562,8.6
2008.0376536885246,8.2
2008.0377106010928,7.9
2008.0377675409836,8.1
2008.0378244535518,8.5
2008.0378813661202,8.8
2008.037938306011,8.6
2008.0379952185792,8.3
2008.0380521311477,8.7
2008.0381090710382,8.9
2008.0381659836066,9.1
2008.0382798360656,9.3
2008.0383367486338,9.4
2008.0383936612022,9.5
2008.0384506010928,9.9
2008.0385075136612,9.9
2008.0385644262294,9.8
2008.0386213661202,10.1
2008.0386782786886,9.7
2008.0387351912568,9.6
2008.0387921311476,9.9
2008.0388490437158,10.0
2008.0389059562842,9.7
2008.0389628961748,9.7
2008.0390198087432,9.8
2008.0390767213114,9.7
2008.0391336612022,10.0
2008.0391905737704,9.8
2008.0392474863388,9.2
2008.0393044262296,9.0
2008.0393613387978,9.9
2008.0394182513662,9.5
2008.0394751912568,9.3
2008.0395321038252,9.7
2008.0395890163934,9.5
2008.0396459562842,9.5
2008.0397028688524,9.0
2008.0397597814208,8.9
2008.0398167213116,9.3
2008.0398736338798,9.5
2008.039930546448,9.6
2008.0399874863388,9.7
2008.0400443989072,10.2
2008.0401013114754,9.9
2008.0401582513662,9.2
2008.0402151639344,8.7
2008.0402720765028,8.7
2008.0403290163933,9.2
2008.0403859289618,8.9
2008.04044284153,9.0
2008.0404997814207,9.8
2008.0405566939892,9.8
2008.0406136065574,9.9
2008.0406705464482,9.3
2008.0407274590164,8.2
2008.0407843715848,8.2
2008.0408413114753,8.4
2008.0408982240438,8.6
2008.0410120765027,8.2
2008.041068989071,8.3
2008.0411259016394,8.4
2008.0411828415301,8.8
2008.0412397540983,8.9
2008.0412966666668,8.9
2008.0413536065573,8.4
2008.0414105191257,7.4
2008.041467431694,7.0
2008.0415243715847,7.1
2008.041581284153,7.3
2008.0416381967214,8.1
2008.0416951366121,8.3
2008.0417520491803,8.1
2008.0418089617485,8.6
2008.0418659016393,8.8
2008.0419228142077,8.3
2008.041979726776,7.9
2008.0420366666667,7.9
2008.042093579235,8.3
2008.0421504918033,8.1
2008.042207431694,8.3
2008.0422643442623,8.4
2008.0423212568305,8.2
2008.0423781967213,8.4
2008.0424351092897,7.9
2008.042492021858,8.2
2008.0425489617487,8.9
2008.042605874317,9.3
2008.0426627868853,9.9
2008.0427197267759,10.4
2008.0427766393443,10.4
2008.0428335519125,10.8
2008.0428904918033,11.4
2008.0429474043715,11.1
2008.04300431694,11.2
2008.0430612568307,11.3
2008.043118169399,10.3
2008.0431750819673,9.5
2008.0432320218579,9.5
2008.0432889344263,8.5
2008.0433458469945,7.7
2008.0434027868853,7.7
2008.0434596994535,7.4
2008.043516612022,7.9
2008.0435735519125,8.1
2008.0436304644809,8.0
2008.0437443169399,7.2
2008.0438012295083,7.7
2008.0438581420765,7.7
2008.0439150819673,7.4
2008.0439719945355,7.1
2008.044028907104,7.5
2008.0440858469944,7.6
2008.0441427595629,7.2
2008.044199672131,7.1
2008.0442566120219,7.3
2008.04431352459,8.1
2008.0443704371585,8.9
2008.0444273770493,8.3
2008.0444842896175,8.2
2008.0445412021859,8.4
2008.0445981420764,7.8
2008.0446550546449,7.8
2008.044711967213,8.2
2008.0447689071038,7.8
2008.044825819672,7.4
2008.0448827322405,7.6
2008.0449396721312,7.6
2008.0449965846994,8.4
2008.0450534972679,8.9
2008.0451104371584,7.9
2008.0451673497269,7.3
2008.045224262295,6.8
2008.0452812021858,7.2
2008.045338114754,7.8
2008.0453950273225,8.1
2008.045451967213,7.8
2008.0455088797814,7.3
2008.0455657923496,7.7
2008.0456227322404,8.1
2008.0456796448088,7.8
2008.045736557377,7.8
2008.0457934972678,7.7
2008.045850409836,7.3
2008.0459073224044,7.5
2008.045964262295,7.3
2008.0460211748634,6.4
2008.0460780874316,6.1
2008.0461350273224,5.8
2008.0461919398906,5.8
2008.046248852459,6.3
2008.0463057923498,6.3
2008.046362704918,6.0
2008.046476557377,6.0
2008.0465334699454,6.0
2008.0465903825136,6.1
2008.0466473224044,6.0
2008.0467042349726,5.7
2008.046761147541,5.9
2008.0468180874318,6.0
2008.046875,6.1
2008.0469319125682,6.4
2008.046988852459,6.4
2008.0470457650274,6.4
2008.0471026775956,6.4
2008.0471596174864,6.2
2008.0472165300546,6.1
2008.047273442623,6.1
2008.0473303825136,6.1
2008.047387295082,5.9
2008.0474442076502,5.8
2008.047501147541,6.0
2008.0475580601094,6.4
2008.0476149726776,6.7
2008.0476719125684,7.0
2008.0477288251366,7.5
2008.047785737705,8.3
2008.0478426775956,8.2
2008.047899590164,8.1
2008.0479565027322,7.9
2008.048013442623,8.0
2008.0480703551912,7.2
2008.0481272677596,6.9
2008.0481842076504,6.9
2008.0482411202186,6.0
2008.048298032787,5.2
2008.0483549726775,4.9
2008.048411885246,5.0
2008.0484687978142,5.8
2008.048525737705,6.6
2008.0485826502731,6.4
2008.0486395628416,5.8
2008.0486965027321,5.9
2008.0487534153006,5.6
2008.0488103278688,5.6
2008.0488672677595,6.0
2008.048924180328,5.8
2008.0489810928962,5.8
2008.049038032787,5.6
2008.0490949453551,5.2
2008.0492087978141,5.2
2008.0492657103825,5.5
2008.0493226229507,5.5
2008.0493795628415,5.4
2008.04943647541,5.1
2008.0494933879781,5.4
2008.049550327869,5.4
2008.0496072404371,5.1
2008.0496641530056,5.2
2008.049721092896,5.7
2008.0497780054645,6.6
2008.0498349180327,6.8
2008.0498918579235,6.2
2008.0499487704917,6.0
2008.0500056830601,6.4
2008.050062622951,6.7
2008.0501195355191,7.2
2008.0501764480875,7.5
2008.050233387978,7.1
2008.0502903005465,6.8
2008.0503472131147,6.2
2008.0504041530055,6.3
2008.0504610655737,6.5
2008.0505179781421,6.8
2008.0505749180327,6.8
2008.050631830601,6.2
2008.0506887431693,6.3
2008.05074568306,6.8
2008.0508025956285,6.4
2008.0508595081967,6.6
2008.0509164480875,7.3
2008.0509733606557,7.0
2008.0510302732241,6.5
2008.0510872131147,6.9
2008.051144125683,7.4
2008.0512010382513,7.5
2008.051257978142,7.3
2008.0513148907103,6.5
2008.0513718032787,6.0
2008.0514287431695,6.0
2008.0514856557377,6.0
2008.051542568306,6.5
2008.0515995081967,6.8
2008.051656420765,6.0
2008.0517133333333,5.8
2008.051770273224,5.5
2008.0518271857923,5.0
2008.0519410382515,5.4
2008.0519979508197,5.6
2008.0520548633879,5.4
2008.0521118032786,6.0
2008.052168715847,6.0
2008.0522256284153,6.4
2008.052282568306,7.0
2008.0523394808743,6.3
2008.0523963934427,5.8
2008.0524533333332,5.4
2008.0525102459017,5.9
2008.0525671584699,7.1
2008.0526240983606,6.8
2008.052681010929,6.4
2008.0527379234973,6.3
2008.052794863388,5.7
2008.0528517759562,5.3
2008.0529086885247,5.7
2008.0529656284152,5.7
2008.0530225409836,5.4
2008.0530794535518,5.2
2008.0531363934426,5.3
2008.0531933060108,5.4
2008.0532502185793,5.7
2008.05330715847,6.1
2008.0533640710382,5.9
2008.0534209836067,5.3
2008.0534779234972,5.5
2008.0535348360656,5.5
2008.0535917486338,5.6
2008.0536486885246,6.0
2008.0537056010928,6.1
2008.0537625136612,5.3
2008.053819453552,5.6
2008.0538763661202,5.9
2008.0539332786884,6.2
2008.0539902185792,6.3
2008.0540471311476,5.7
2008.0541040437158,5.6
2008.0541609836066,5.7
2008.0542178961748,5.7
2008.0542748087432,5.4
2008.0543317486338,5.5
2008.0543886612022,5.2
2008.0544455737704,5.1
2008.0545025136612,5.4
2008.0545594262296,4.8
2008.0546732786886,5.0
2008.0547301912568,5.0
2008.0547871038252,5.0
2008.0548440437158,4.9
2008.0549009562842,4.9
2008.0549578688524,4.9
2008.0550148087432,4.7
2008.0550717213114,4.5
2008.0551286338798,4.8
2008.0551855737706,4.9
2008.0552424863388,5.8
2008.0552993989072,6.2
2008.0553563387978,5.7
2008.0554132513662,5.8
2008.0554701639344,6.1
2008.0555271038252,6.2
2008.0555840163934,5.9
2008.0556409289618,6.0
2008.0556978688523,6.6
2008.0557547814208,6.5
2008.055811693989,6.5
2008.0558686338798,7.1
2008.0559255464482,7.1
2008.0559824590164,6.6
2008.0560393989072,6.8
2008.0560963114754,7.1
2008.0561532240438,7.2
2008.0562101639343,7.4
2008.0562670765028,7.7
2008.056323989071,7.7
2008.0563809289617,7.7
2008.05643784153,8.3
2008.0564947540984,8.6
2008.0565516939891,8.9
2008.0566086065573,9.4
2008.0566655191258,9.6
2008.0567224590163,9.0
2008.0567793715848,8.0
2008.056836284153,8.6
2008.0568932240437,8.8
2008.056950136612,9.0
2008.0570070491804,9.2
2008.0570639890711,8.9
2008.0571209016393,8.8
2008.0571778142078,8.2
2008.0572347540983,7.7
2008.0572916666667,7.3
2008.0574055191257,8.9
2008.057462431694,9.4
2008.0575193442623,10.0
2008.057576284153,11.4
2008.0576331967213,11.8
2008.0576901092895,12.2
2008.0577470491803,11.9
2008.0578039617487,12.2
2008.057860874317,12.7
2008.0579178142077,12.3
2008.057974726776,14.1
2008.0580316393443,14.5
2008.058088579235,13.9
2008.0581454918033,13.8
2008.0582024043715,13.4
2008.0582593442623,13.3
2008.0583162568305,11.3
2008.058373169399,10.1
2008.0584301092897,10.6
2008.058487021858,11.2
2008.0585439344263,12.2
2008.0586008743169,12.7
2008.0586577868853,12.5
2008.0587146994535,12.3
2008.0587716393443,12.1
2008.0588285519125,12.5
2008.058885464481,12.2
2008.0589424043717,10.9
2008.05899931694,10.3
2008.059056229508,10.3
2008.0591131693989,10.0
2008.0591700819673,9.5
2008.0592269945355,8.9
2008.0592839344263,8.2
2008.0593408469945,8.3
2008.059397759563,7.9
2008.0594546994535,7.5
2008.0595116120219,6.9
2008.05956852459,6.7
2008.0596254644809,7.0
2008.0596823770493,7.6
2008.0597392896175,7.0
2008.0597962295083,6.1
2008.0598531420765,6.3
2008.059910054645,6.6
2008.0599669945354,7.4
2008.0600239071039,6.8
2008.0601377595628,7.3
2008.060194672131,7.5
2008.0602515846995,7.6
2008.0603085245903,7.6
2008.0603654371585,8.2
2008.0604223497269,7.9
2008.0604792896174,6.6
2008.0605362021859,7.0
2008.060593114754,8.2
2008.0606500546448,7.8
2008.060706967213,8.1
2008.0607638797815,7.7
2008.0608208196722,6.7
2008.0608777322404,7.2
2008.0609346448086,6.8
2008.0609915846994,6.1
2008.0610484972678,6.5
2008.061105409836,6.7
2008.0611623497268,6.8
2008.061219262295,6.6
2008.0612761748635,6.4
2008.061333114754,5.9
2008.0613900273224,5.8
2008.0614469398906,6.3
2008.0615038797814,6.0
2008.0615607923498,5.8
2008.061617704918,5.9
2008.0616746448088,5.9
2008.061731557377,5.9
2008.0617884699454,5.9
2008.061845409836,6.1
2008.0619023224044,6.3
2008.0619592349726,6.5
2008.0620161748634,6.6
2008.0620730874316,6.8
2008.06213,6.7
2008.0621869398908,6.6
2008.062243852459,7.0
2008.0623007650274,7.1
2008.062357704918,6.7
2008.0624146174864,7.0
2008.0624715300546,7.2
2008.0625284699454,7.1
2008.0625853825136,7.2
2008.062642295082,7.3
2008.0626992349726,7.3
2008.062756147541,6.4
2008.06287,7.3
2008.0629269125684,7.5
2008.0629838251366,7.1
2008.0630407650274,6.1
2008.0630976775956,6.0
2008.063154590164,6.5
2008.0632115300546,6.7
2008.063268442623,6.7
2008.0633253551912,6.7
2008.063382295082,6.4
2008.0634392076502,7.1
2008.0634961202186,7.1
2008.0635530601094,6.2
2008.0636099726776,6.7
2008.063666885246,6.9
2008.0637238251365,6.5
2008.063780737705,6.7
2008.0638376502732,6.7
2008.063894590164,6.9
2008.0639515027322,6.8
2008.0640084153006,6.8
2008.0640653551914,6.7
2008.0641222677596,7.0
2008.0641791803278,6.5
2008.0642361202185,5.8
2008.064293032787,6.0
2008.0643499453552,6.4
2008.064406885246,6.3
2008.0644637978141,6.9
2008.0645207103826,7.0
2008.0645776502731,7.0
2008.0646345628415,7.0
2008.0646914754097,7.2
2008.0647484153005,7.5
2008.064805327869,7.4
2008.0648622404372,7.6
2008.064919180328,7.5
2008.0649760928961,7.1
2008.0650330054646,7.5
2008.065089945355,7.5
2008.0651468579235,7.8
2008.0652037704917,8.3
2008.0652607103825,8.0
2008.0653176229507,8.3
2008.0653745355191,8.6
2008.06543147541,8.3
2008.0654883879781,7.5
2008.065602240437,6.7
2008.0656591530055,7.0
2008.0657160655737,6.8
2008.0657730054645,6.2
2008.0658299180327,6.5
2008.0658868306011,6.1
2008.065943770492,5.7
2008.06600068306,6.6
2008.0660575956283,7.2
2008.066114535519,7.2
2008.0661714480875,7.5
2008.0662283606557,7.5
2008.0662853005465,7.7
2008.0663422131147,8.5
2008.0663991256831,8.8
2008.0664560655737,8.1
2008.066512978142,8.0
2008.0665698907103,7.7
2008.066626830601,6.9
2008.0666837431695,6.8
2008.0667406557377,6.8
2008.0667975956285,6.6
2008.0668545081967,6.3
2008.066911420765,5.8
2008.0669683606557,5.3
2008.067025273224,5.7
2008.0670821857923,6.2
2008.067139125683,5.9
2008.0671960382513,5.9
2008.0672529508197,5.7
2008.0673098907105,5.6
2008.0673668032787,5.7
2008.067423715847,6.0
2008.0674806557377,6.3
2008.067537568306,6.3
2008.0675944808743,6.3
2008.067651420765,5.9
2008.0677083333333,5.7
2008.0677652459017,6.0
2008.0678221857922,6.1
2008.0678790983607,5.7
2008.0679360109289,5.9
2008.0679929508196,5.5
2008.068049863388,5.3
2008.0681067759563,5.5
2008.068163715847,5.5
2008.0682206284152,5.6
2008.0683344808742,6.6
2008.0683913934427,6.1
2008.0684483060109,5.5
2008.0685052459016,5.9
2008.06856215847,6.3
2008.0686190710383,6.0
2008.068676010929,6.0
2008.0687329234972,6.5
2008.0687898360657,6.5
2008.0688467759562,6.6
2008.0689036885246,7.2
2008.0689606010928,7.5
2008.0690175409836,7.3
2008.0690744535518,7.4
2008.0691313661202,7.6
2008.069188306011,7.1
2008.0692452185792,6.8
2008.0693021311477,6.9
2008.0693590710382,6.6
2008.0694159836066,6.7
2008.0694728961748,6.9
2008.0695298360656,6.5
2008.0695867486338,6.4
2008.0696436612022,6.5
2008.0697006010928,6.0
2008.0697575136612,6.0
2008.0698144262294,6.5
2008.0698713661202,6.6
2008.0699282786886,7.1
2008.0699851912568,7.2
2008.0700421311476,7.1
2008.0700990437158,7.1
2008.0701559562842,6.9
2008.0702128961748,7.4
2008.0702698087432,7.4
2008.0703267213114,7.6
2008.0703836612022,8.0
2008.0704405737704,8.2
2008.0704974863388,9.0
2008.0705544262296,9.0
2008.0706113387978,9.9
2008.0706682513662,10.8
2008.0707251912568,11.0
2008.0707821038252,12.0
2008.0708390163934,12.3
2008.0708959562842,12.6
2008.0709528688524,12.8
2008.0710667213116,14.6
2008.0711236338798,15.2
2008.071180546448,16.1
2008.0712374863388,17.2
2008.0712943989072,17.4
2008.0713513114754,16.0
2008.0714082513662,14.3
2008.0714651639344,13.9
2008.0715220765028,14.3
2008.0715790163933,15.0
2008.0716359289618,14.2
2008.07169284153,13.9
2008.0717497814207,14.6
2008.0718066939892,13.8
